[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[410.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000010 | inp_west4=00000000000000000000000000000110 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000001001 | inp_north1=00000000000000000000000000001110 | inp_north2=00000000000000000000000000001100 | inp_north3=00000000000000000000000000001010 | result0=0000000000000000000000000000000000000000000000000000000010110100 | result1=0000000000000000000000000000000000000000000000000000000001111000 | result2=0000000000000000000000000000000000000000000000000000000000101000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001111000 | result5=0000000000000000000000000000000000000000000000000000000000101101 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000101000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[420.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000000111 | inp_west12=00000000000000000000000000001111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001101 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010001000 | result3=0000000000000000000000000000000000000000000000000000000001010000 | result4=0000000000000000000000000000000000000000000000000000000010100010 | result5=0000000000000000000000000000000000000000000000000000000000101101 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000110100 | result9=0000000000000000000000000000000000000000000000000000000000001111 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001101000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[430.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000000111 | inp_west12=00000000000000000000000000001111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001101 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010001000 | result3=0000000000000000000000000000000000000000000000000000000001010000 | result4=0000000000000000000000000000000000000000000000000000000010100010 | result5=0000000000000000000000000000000000000000000000000000000000101101 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000110100 | result9=0000000000000000000000000000000000000000000000000000000000001111 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001101000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[440.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000001101 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000000010 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010001000 | result3=0000000000000000000000000000000000000000000000000000000010111000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000010010110 | result8=0000000000000000000000000000000000000000000000000000000001100101 | result9=0000000000000000000000000000000000000000000000000000000000110011 | result10=0000000000000000000000000000000000000000000000000000000000011001 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010100100 | result13=0000000000000000000000000000000000000000000000000000000000100111 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[450.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000001101 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000000010 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010001000 | result3=0000000000000000000000000000000000000000000000000000000010111000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000010010110 | result8=0000000000000000000000000000000000000000000000000000000001100101 | result9=0000000000000000000000000000000000000000000000000000000000110011 | result10=0000000000000000000000000000000000000000000000000000000000011001 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010100100 | result13=0000000000000000000000000000000000000000000000000000000000100111 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[460.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011010000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000010010110 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000000111101 | result11=0000000000000000000000000000000000000000000000000000000000110010 | result12=0000000000000000000000000000000000000000000000000000000011011100 | result13=0000000000000000000000000000000000000000000000000000000011011011 | result14=0000000000000000000000000000000000000000000000000000000001000001 | result15=0000000000000000000000000000000000000000000000000000000000000000
[470.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011010000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000001001011 | result7=0000000000000000000000000000000000000000000000000000000010010110 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000000111101 | result11=0000000000000000000000000000000000000000000000000000000000110010 | result12=0000000000000000000000000000000000000000000000000000000011011100 | result13=0000000000000000000000000000000000000000000000000000000011011011 | result14=0000000000000000000000000000000000000000000000000000000001000001 | result15=0000000000000000000000000000000000000000000000000000000000000000
[480.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000010100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000000111101 | result11=0000000000000000000000000000000000000000000000000000000001011001 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000011110101 | result15=0000000000000000000000000000000000000000000000000000000010000010
[490.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000010100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000000111101 | result11=0000000000000000000000000000000000000000000000000000000001011001 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000011110101 | result15=0000000000000000000000000000000000000000000000000000000010000010
[500.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000001100111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000011110101 | result15=0000000000000000000000000000000000000000000000000000000101000101
[510.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000001100111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000011110101 | result15=0000000000000000000000000000000000000000000000000000000101000101
[520.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000101001111 | result15=0000000000000000000000000000000000000000000000000000000101010101
[530.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000101001111 | result15=0000000000000000000000000000000000000000000000000000000101010101
[540.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000101001111 | result15=0000000000000000000000000000000000000000000000000000000110100101
[550.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000101001111 | result15=0000000000000000000000000000000000000000000000000000000110100101
[560.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000011000110 | result1=0000000000000000000000000000000000000000000000000000000100100000 | result2=0000000000000000000000000000000000000000000000000000000010011010 | result3=0000000000000000000000000000000000000000000000000000000011100000 | result4=0000000000000000000000000000000000000000000000000000000011101010 | result5=0000000000000000000000000000000000000000000000000000000010000001 | result6=0000000000000000000000000000000000000000000000000000000010010011 | result7=0000000000000000000000000000000000000000000000000000000011100010 | result8=0000000000000000000000000000000000000000000000000000000011011010 | result9=0000000000000000000000000000000000000000000000000000000010010101 | result10=0000000000000000000000000000000000000000000000000000000010110010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000100110110 | result13=0000000000000000000000000000000000000000000000000000000101001011 | result14=0000000000000000000000000000000000000000000000000000000101001111 | result15=0000000000000000000000000000000000000000000000000000000110100101
[570.0 ns] clk=0 | rst=1 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000000000000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000000000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[580.0 ns] clk=1 | rst=1 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000000000000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000000000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[590.0 ns] clk=0 | rst=1 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000000000000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000000000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[600.0 ns] clk=1 | rst=1 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000000000000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000000000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
