[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001110 | inp_west4=00000000000000000000000000000111 | inp_west8=00000000000000000000000000001100 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000001010 | inp_north1=00000000000000000000000000000100 | inp_north2=00000000000000000000000000000111 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111111100000001 | result1=1111111111111111111111111111111111111111111111111111111111000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=1111111111111111111111111111111111111111111111111111111110000010 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000001011 | inp_west4=00000000000000000000000000001010 | inp_west8=00000000000000000000000000001110 | inp_west12=00000000000000000000000000000110 | inp_north0=00000000000000000000000000001110 | inp_north1=00000000000000000000000000001111 | inp_north2=00000000000000000000000000001011 | inp_north3=00000000000000000000000000001101 | result0=1111111111111111111111111111111111111111111111111111111001110101 | result1=1111111111111111111111111111111111111111111111111111111110010100 | result2=1111111111111111111111111111111111111111111111111111111111001000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=1111111111111111111111111111111111111111111111111111111100100111 | result5=1111111111111111111111111111111111111111111111111111111110111000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=1111111111111111111111111111111111111111111111111111111101011000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001011 | inp_west4=00000000000000000000000000001010 | inp_west8=00000000000000000000000000001110 | inp_west12=00000000000000000000000000000110 | inp_north0=00000000000000000000000000001110 | inp_north1=00000000000000000000000000001111 | inp_north2=00000000000000000000000000001011 | inp_north3=00000000000000000000000000001101 | result0=1111111111111111111111111111111111111111111111111111111001110101 | result1=1111111111111111111111111111111111111111111111111111111110010100 | result2=1111111111111111111111111111111111111111111111111111111111001000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=1111111111111111111111111111111111111111111111111111111100100111 | result5=1111111111111111111111111111111111111111111111111111111110111000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=1111111111111111111111111111111111111111111111111111111101011000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000001101 | inp_west12=00000000000000000000000000000110 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000101 | inp_north3=00000000000000000000000000000001 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111101001111 | result3=1111111111111111111111111111111111111111111111111111111110011000 | result4=1111111111111111111111111111111111111111111111111111111011000011 | result5=1111111111111111111111111111111111111111111111111111111110011100 | result6=1111111111111111111111111111111111111111111111111111111111000001 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=1111111111111111111111111111111111111111111111111111111010100010 | result9=1111111111111111111111111111111111111111111111111111111110100000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=1111111111111111111111111111111111111111111111111111111110101100 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000001101 | inp_west12=00000000000000000000000000000110 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000101 | inp_north3=00000000000000000000000000000001 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111101001111 | result3=1111111111111111111111111111111111111111111111111111111110011000 | result4=1111111111111111111111111111111111111111111111111111111011000011 | result5=1111111111111111111111111111111111111111111111111111111110011100 | result6=1111111111111111111111111111111111111111111111111111111111000001 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=1111111111111111111111111111111111111111111111111111111010100010 | result9=1111111111111111111111111111111111111111111111111111111110100000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=1111111111111111111111111111111111111111111111111111111110101100 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000010 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000100 | inp_north3=00000000000000000000000000000111 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111100001001 | result3=1111111111111111111111111111111111111111111111111111111110001101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111101110100 | result7=1111111111111111111111111111111111111111111111111111111110001011 | result8=1111111111111111111111111111111111111111111111111111111000100000 | result9=1111111111111111111111111111111111111111111111111111111101101000 | result10=1111111111111111111111111111111111111111111111111111111110101100 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=1111111111111111111111111111111111111111111111111111111101011110 | result13=1111111111111111111111111111111111111111111111111111111111010000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000010 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000100 | inp_north3=00000000000000000000000000000111 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111100001001 | result3=1111111111111111111111111111111111111111111111111111111110001101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111101110100 | result7=1111111111111111111111111111111111111111111111111111111110001011 | result8=1111111111111111111111111111111111111111111111111111111000100000 | result9=1111111111111111111111111111111111111111111111111111111101101000 | result10=1111111111111111111111111111111111111111111111111111111110101100 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=1111111111111111111111111111111111111111111111111111111101011110 | result13=1111111111111111111111111111111111111111111111111111111111010000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000100 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000010 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100101011 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111101000010 | result7=1111111111111111111111111111111111111111111111111111111110000100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111100010010 | result11=1111111111111111111111111111111111111111111111111111111101100100 | result12=1111111111111111111111111111111111111111111111111111111011111010 | result13=1111111111111111111111111111111111111111111111111111111110111000 | result14=1111111111111111111111111111111111111111111111111111111111010110 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000100 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000010 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100101011 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111101000010 | result7=1111111111111111111111111111111111111111111111111111111110000100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111100010010 | result11=1111111111111111111111111111111111111111111111111111111101100100 | result12=1111111111111111111111111111111111111111111111111111111011111010 | result13=1111111111111111111111111111111111111111111111111111111110111000 | result14=1111111111111111111111111111111111111111111111111111111111010110 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100111110 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011010001 | result11=1111111111111111111111111111111111111111111111111111111101010110 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111110010100 | result15=1111111111111111111111111111111111111111111111111111111110110010
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100111110 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011010001 | result11=1111111111111111111111111111111111111111111111111111111101010110 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111110010100 | result15=1111111111111111111111111111111111111111111111111111111110110010
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011111011 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101100010 | result15=1111111111111111111111111111111111111111111111111111111110101100
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011111011 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101100010 | result15=1111111111111111111111111111111111111111111111111111111110101100
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011110111 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101010010 | result15=1111111111111111111111111111111111111111111111111111111101100110
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011110111 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101010010 | result15=1111111111111111111111111111111111111111111111111111111101100110
[260.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011110111 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101010010 | result15=1111111111111111111111111111111111111111111111111111111101011110
[270.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011110111 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101010010 | result15=1111111111111111111111111111111111111111111111111111111101011110
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=1111111111111111111111111111111111111111111111111111110111011011 | result1=1111111111111111111111111111111111111111111111111111111011000010 | result2=1111111111111111111111111111111111111111111111111111111011011101 | result3=1111111111111111111111111111111111111111111111111111111100010101 | result4=1111111111111111111111111111111111111111111111111111111001111101 | result5=1111111111111111111111111111111111111111111111111111111100000110 | result6=1111111111111111111111111111111111111111111111111111111100101110 | result7=1111111111111111111111111111111111111111111111111111111100110100 | result8=1111111111111111111111111111111111111111111111111111111000000100 | result9=1111111111111111111111111111111111111111111111111111111010100101 | result10=1111111111111111111111111111111111111111111111111111111011001001 | result11=1111111111111111111111111111111111111111111111111111111011110111 | result12=1111111111111111111111111111111111111111111111111111111011000010 | result13=1111111111111111111111111111111111111111111111111111111100100010 | result14=1111111111111111111111111111111111111111111111111111111101010010 | result15=1111111111111111111111111111111111111111111111111111111101011110
