[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001101 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000000010 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000100 | inp_north1=00000000000000000000000000001011 | inp_north2=00000000000000000000000000000101 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010011000 | result1=0000000000000000000000000000000000000000000000000000000000000000 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000110000 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000001010 | inp_west4=00000000000000000000000000000010 | inp_west8=00000000000000000000000000000101 | inp_west12=00000000000000000000000000000011 | inp_north0=00000000000000000000000000001000 | inp_north1=00000000000000000000000000001100 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000011001100 | result1=0000000000000000000000000000000000000000000000000000000000101100 | result2=0000000000000000000000000000000000000000000000000000000000101000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001110110 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000011000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000001010 | inp_west4=00000000000000000000000000000010 | inp_west8=00000000000000000000000000000101 | inp_west12=00000000000000000000000000000011 | inp_north0=00000000000000000000000000001000 | inp_north1=00000000000000000000000000001100 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000011001100 | result1=0000000000000000000000000000000000000000000000000000000000101100 | result2=0000000000000000000000000000000000000000000000000000000000101000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001110110 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000011000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000001100 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000001 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000001001 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011001000 | result2=0000000000000000000000000000000000000000000000000000000000101000 | result3=0000000000000000000000000000000000000000000000000000000001100000 | result4=0000000000000000000000000000000000000000000000000000000001111110 | result5=0000000000000000000000000000000000000000000000000000000000110111 | result6=0000000000000000000000000000000000000000000000000000000000010100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001011110 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000100100 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000001100 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000001 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000001001 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011001000 | result2=0000000000000000000000000000000000000000000000000000000000101000 | result3=0000000000000000000000000000000000000000000000000000000001100000 | result4=0000000000000000000000000000000000000000000000000000000001111110 | result5=0000000000000000000000000000000000000000000000000000000000110111 | result6=0000000000000000000000000000000000000000000000000000000000010100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000001011110 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000100100 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000000011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000010010000 | result3=0000000000000000000000000000000000000000000000000000000010000100 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001001111 | result6=0000000000000000000000000000000000000000000000000000000000010100 | result7=0000000000000000000000000000000000000000000000000000000000111100 | result8=0000000000000000000000000000000000000000000000000000000010001110 | result9=0000000000000000000000000000000000000000000000000000000000110111 | result10=0000000000000000000000000000000000000000000000000000000000001010 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000011011010 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000000011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000000111 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000010010000 | result3=0000000000000000000000000000000000000000000000000000000010000100 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001001111 | result6=0000000000000000000000000000000000000000000000000000000000010100 | result7=0000000000000000000000000000000000000000000000000000000000111100 | result8=0000000000000000000000000000000000000000000000000000000010001110 | result9=0000000000000000000000000000000000000000000000000000000000110111 | result10=0000000000000000000000000000000000000000000000000000000000001010 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000011011010 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000011011111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000000100100 | result7=0000000000000000000000000000000000000000000000000000000001001110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011000111 | result10=0000000000000000000000000000000000000000000000000000000000001010 | result11=0000000000000000000000000000000000000000000000000000000000011000 | result12=0000000000000000000000000000000000000000000000000000000011100110 | result13=0000000000000000000000000000000000000000000000000000000010001111 | result14=0000000000000000000000000000000000000000000000000000000000001111 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001111 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000011011111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000000100100 | result7=0000000000000000000000000000000000000000000000000000000001001110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011000111 | result10=0000000000000000000000000000000000000000000000000000000000001010 | result11=0000000000000000000000000000000000000000000000000000000000011000 | result12=0000000000000000000000000000000000000000000000000000000011100110 | result13=0000000000000000000000000000000000000000000000000000000010001111 | result14=0000000000000000000000000000000000000000000000000000000000001111 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000001101010 | result11=0000000000000000000000000000000000000000000000000000000001000101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000010110011 | result14=0000000000000000000000000000000000000000000000000000000000001111 | result15=0000000000000000000000000000000000000000000000000000000000100100
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000001101010 | result11=0000000000000000000000000000000000000000000000000000000001000101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000010110011 | result14=0000000000000000000000000000000000000000000000000000000000001111 | result15=0000000000000000000000000000000000000000000000000000000000100100
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010011001 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000000100111 | result15=0000000000000000000000000000000000000000000000000000000010011001
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010011001 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000000100111 | result15=0000000000000000000000000000000000000000000000000000000010011001
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010111101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000010011111 | result15=0000000000000000000000000000000000000000000000000000000010101110
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010111101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000010011111 | result15=0000000000000000000000000000000000000000000000000000000010101110
[260.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010111101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000010011111 | result15=0000000000000000000000000000000000000000000000000000000101100010
[270.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010111101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000010011111 | result15=0000000000000000000000000000000000000000000000000000000101100010
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000100011100 | result1=0000000000000000000000000000000000000000000000000000000011010010 | result2=0000000000000000000000000000000000000000000000000000000011100000 | result3=0000000000000000000000000000000000000000000000000000000101010111 | result4=0000000000000000000000000000000000000000000000000000000010111110 | result5=0000000000000000000000000000000000000000000000000000000001010111 | result6=0000000000000000000000000000000000000000000000000000000001100100 | result7=0000000000000000000000000000000000000000000000000000000010000110 | result8=0000000000000000000000000000000000000000000000000000000010100110 | result9=0000000000000000000000000000000000000000000000000000000011001010 | result10=0000000000000000000000000000000000000000000000000000000010000010 | result11=0000000000000000000000000000000000000000000000000000000010111101 | result12=0000000000000000000000000000000000000000000000000000000101011110 | result13=0000000000000000000000000000000000000000000000000000000011000010 | result14=0000000000000000000000000000000000000000000000000000000010011111 | result15=0000000000000000000000000000000000000000000000000000000101100010
