[0.0 ns] clk=1 | rst=Z | done=0 | inp_west0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west4=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west8=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_west12=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north0=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north1=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north2=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | inp_north3=ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ | result0=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result1=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result2=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result3=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result4=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result5=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result6=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result7=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result8=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result9=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result10=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result11=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result12=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result13=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result14=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX | result15=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[110.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000110 | inp_west4=00000000000000000000000000001011 | inp_west8=00000000000000000000000000001110 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000001111 | inp_north1=00000000000000000000000000001000 | inp_north2=00000000000000000000000000000100 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000000100110 | result1=0000000000000000000000000000000000000000000000000000000000000011 | result2=0000000000000000000000000000000000000000000000000000000000000000 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000000101010 | result5=0000000000000000000000000000000000000000000000000000000000000000 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000000000000 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[120.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000101 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000001011 | inp_north1=00000000000000000000000000001011 | inp_north2=00000000000000000000000000001101 | inp_north3=00000000000000000000000000000011 | result0=0000000000000000000000000000000000000000000000000000000010000000 | result1=0000000000000000000000000000000000000000000000000000000000100011 | result2=0000000000000000000000000000000000000000000000000000000000000100 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001101100 | result5=0000000000000000000000000000000000000000000000000000000000001001 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[130.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000101 | inp_west4=00000000000000000000000000001000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000001000 | inp_north0=00000000000000000000000000001011 | inp_north1=00000000000000000000000000001011 | inp_north2=00000000000000000000000000001101 | inp_north3=00000000000000000000000000000011 | result0=0000000000000000000000000000000000000000000000000000000010000000 | result1=0000000000000000000000000000000000000000000000000000000000100011 | result2=0000000000000000000000000000000000000000000000000000000000000100 | result3=0000000000000000000000000000000000000000000000000000000000000000 | result4=0000000000000000000000000000000000000000000000000000000001101100 | result5=0000000000000000000000000000000000000000000000000000000000001001 | result6=0000000000000000000000000000000000000000000000000000000000000000 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000011000100 | result9=0000000000000000000000000000000000000000000000000000000000000000 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000000000000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[140.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000001010 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000111 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000001111 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000001100101 | result2=0000000000000000000000000000000000000000000000000000000000111000 | result3=0000000000000000000000000000000000000000000000000000000000000011 | result4=0000000000000000000000000000000000000000000000000000000011100100 | result5=0000000000000000000000000000000000000000000000000000000001100001 | result6=0000000000000000000000000000000000000000000000000000000000001100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000011010110 | result9=0000000000000000000000000000000000000000000000000000000000101010 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001110000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[150.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000101 | inp_west8=00000000000000000000000000001010 | inp_west12=00000000000000000000000000001101 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000111 | inp_north2=00000000000000000000000000001000 | inp_north3=00000000000000000000000000001111 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000001100101 | result2=0000000000000000000000000000000000000000000000000000000000111000 | result3=0000000000000000000000000000000000000000000000000000000000000011 | result4=0000000000000000000000000000000000000000000000000000000011100100 | result5=0000000000000000000000000000000000000000000000000000000001100001 | result6=0000000000000000000000000000000000000000000000000000000000001100 | result7=0000000000000000000000000000000000000000000000000000000000000000 | result8=0000000000000000000000000000000000000000000000000000000011010110 | result9=0000000000000000000000000000000000000000000000000000000000101010 | result10=0000000000000000000000000000000000000000000000000000000000000000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000001110000 | result13=0000000000000000000000000000000000000000000000000000000000000000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[160.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000001011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000001101000 | result3=0000000000000000000000000000000000000000000000000000000000111111 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000010111001 | result6=0000000000000000000000000000000000000000000000000000000010011011 | result7=0000000000000000000000000000000000000000000000000000000000100001 | result8=0000000000000000000000000000000000000000000000000000000101101100 | result9=0000000000000000000000000000000000000000000000000000000001000010 | result10=0000000000000000000000000000000000000000000000000000000000111000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010111110 | result13=0000000000000000000000000000000000000000000000000000000000011000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[170.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000011 | inp_west12=00000000000000000000000000001011 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000001001 | inp_north3=00000000000000000000000000001100 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000001101000 | result3=0000000000000000000000000000000000000000000000000000000000111111 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000010111001 | result6=0000000000000000000000000000000000000000000000000000000010011011 | result7=0000000000000000000000000000000000000000000000000000000000100001 | result8=0000000000000000000000000000000000000000000000000000000101101100 | result9=0000000000000000000000000000000000000000000000000000000001000010 | result10=0000000000000000000000000000000000000000000000000000000000111000 | result11=0000000000000000000000000000000000000000000000000000000000000000 | result12=0000000000000000000000000000000000000000000000000000000010111110 | result13=0000000000000000000000000000000000000000000000000000000000011000 | result14=0000000000000000000000000000000000000000000000000000000000000000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[180.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000101 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010000111 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000011011011 | result7=0000000000000000000000000000000000000000000000000000000010011001 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000010110000 | result10=0000000000000000000000000000000000000000000000000000000001011111 | result11=0000000000000000000000000000000000000000000000000000000000101010 | result12=0000000000000000000000000000000000000000000000000000000101100011 | result13=0000000000000000000000000000000000000000000000000000000010000000 | result14=0000000000000000000000000000000000000000000000000000000000100000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[190.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000001010 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000101 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010000111 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000011011011 | result7=0000000000000000000000000000000000000000000000000000000010011001 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000010110000 | result10=0000000000000000000000000000000000000000000000000000000001011111 | result11=0000000000000000000000000000000000000000000000000000000000101010 | result12=0000000000000000000000000000000000000000000000000000000101100011 | result13=0000000000000000000000000000000000000000000000000000000010000000 | result14=0000000000000000000000000000000000000000000000000000000000100000 | result15=0000000000000000000000000000000000000000000000000000000000000000
[200.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000010101111 | result11=0000000000000000000000000000000000000000000000000000000001010111 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000011111001 | result14=0000000000000000000000000000000000000000000000000000000011001001 | result15=0000000000000000000000000000000000000000000000000000000000011000
[210.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000010101111 | result11=0000000000000000000000000000000000000000000000000000000001010111 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000011111001 | result14=0000000000000000000000000000000000000000000000000000000011001001 | result15=0000000000000000000000000000000000000000000000000000000000011000
[220.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000100100001 | result15=0000000000000000000000000000000000000000000000000000000011011011
[230.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011001111 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000100100001 | result15=0000000000000000000000000000000000000000000000000000000011011011
[240.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011011110 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000101111011 | result15=0000000000000000000000000000000000000000000000000000000101011111
[250.0 ns] clk=0 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011011110 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000101111011 | result15=0000000000000000000000000000000000000000000000000000000101011111
[260.0 ns] clk=1 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011011110 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000101111011 | result15=0000000000000000000000000000000000000000000000000000000110010001
[270.0 ns] clk=0 | rst=0 | done=1 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011011110 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000101111011 | result15=0000000000000000000000000000000000000000000000000000000110010001
[280.0 ns] clk=1 | rst=0 | done=0 | inp_west0=00000000000000000000000000000000 | inp_west4=00000000000000000000000000000000 | inp_west8=00000000000000000000000000000000 | inp_west12=00000000000000000000000000000000 | inp_north0=00000000000000000000000000000000 | inp_north1=00000000000000000000000000000000 | inp_north2=00000000000000000000000000000000 | inp_north3=00000000000000000000000000000000 | result0=0000000000000000000000000000000000000000000000000000000010110111 | result1=0000000000000000000000000000000000000000000000000000000010001000 | result2=0000000000000000000000000000000000000000000000000000000010010101 | result3=0000000000000000000000000000000000000000000000000000000010100000 | result4=0000000000000000000000000000000000000000000000000000000100011011 | result5=0000000000000000000000000000000000000000000000000000000011011100 | result6=0000000000000000000000000000000000000000000000000000000100001000 | result7=0000000000000000000000000000000000000000000000000000000011010101 | result8=0000000000000000000000000000000000000000000000000000000110001101 | result9=0000000000000000000000000000000000000000000000000000000011000101 | result10=0000000000000000000000000000000000000000000000000000000011001010 | result11=0000000000000000000000000000000000000000000000000000000011011110 | result12=0000000000000000000000000000000000000000000000000000000111010001 | result13=0000000000000000000000000000000000000000000000000000000100111111 | result14=0000000000000000000000000000000000000000000000000000000101111011 | result15=0000000000000000000000000000000000000000000000000000000110010001
