[21.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00000111110100011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111110
[22.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00000111110100011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111110
[23.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001000111011111 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111110
[24.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001000111011111 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111110
[25.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001010000011011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111110
[26.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001010000011011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000001
[27.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001011001010111 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000001
[28.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001011001010111 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[29.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001100010010011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[30.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001100010010011 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111111
[31.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001101011001110 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=11111111111111111
[32.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001101011001110 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000001
[33.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001110100001010 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000001
[34.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001110100001010 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[35.0 ns] clk=0 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001111101000110 | x_o=00000000000000000 | y_o=00000000000000000 | theta_o=00000000000000000
[36.0 ns] clk=1 | rst=0 | x_i=00100110110111000 | y_i=00000000000000000 | theta_i=00001111101000110 | x_o=00000000000000000 | y_o=00100110110111000 | theta_o=00000000000000000
